"label";"keyWords"
"up";"外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股"
"down";"獲利,全體,年增,兆元,2015,以來,企業,17,30.6,估計,純益,稅後,每股,亞科,31,144.91,109.8,638,億元,EPS,外資,平盤,回測,對台,分析師,31,上漲,強勢,大盤,偏空,獲利,純益,稅後,亞科,成長,年增率,優勢,2014,三至,展現,獲利,全體,年增,兆元,2015,以來,企業,17,30.6,估計,族群,要角,台積電,俱樂部,台股,以小,2330,啟動,不淡,多頭,集團,獲利,億元,歷史,台塑,663,冠軍,2014,以創,則以,外資,平盤,回測,對台,分析師,31,上漲,強勢,大盤,偏空,設計,製造,合併,創下,呈現,台積電,優於,廠商,半導體,指標,獲利,純益,稅後,亞科,成長,年增率,優勢,2014,三至,展現,兆元,1.97,亮麗,31,2014,1.8,企業,全數,500,18,純益,稅後,每股,亞科,31,144.91,109.8,638,億元,EPS,族群,要角,台積電,俱樂部,台股,以小,2330,啟動,不淡,多頭,設計,製造,合併,創下,呈現,台積電,優於,廠商,半導體,指標,集團,獲利,億元,歷史,台塑,663,冠軍,2014,以創,則以,兆元,1.97,亮麗,31,2014,1.8,企業,全數,500,18"
"up";"iPhone,2330,台股,個股,2317,合約,強弱,擠進,市場,2454,台股,2014,上揚,9600,2330,1.86,全數,一掃,出爐,以來,掛牌,IC,3374,台積電,57.5,30,如義隆,iPhone,後市,42,半導體,證券,大通,摩根,2325,供應鏈,Gokul,劣於,分析師,Hariharan,台股,美股,清明,周線,2639,接著傳,攻堅,今收,1.26,早盤,停券,500,動盪,個股,278,台積電,國際,外資,台股,保衛戰,廠房,中鋼構,夥伴,台積電,亮麗,動工,市場,斬獲,2013,入袋,停券,500,動盪,個股,278,台積電,國際,外資,台股,保衛戰,年增率,來到,台積,以來,2330,台積電,台股,上漲,回穩,148,台股,美股,清明,周線,2639,接著傳,攻堅,今收,1.26,早盤,年增率,來到,台積,以來,2330,台積電,台股,上漲,回穩,148,台股,大漲,2014,不僅,午盤,2330,即將,台積電,之後,3008,廠房,中鋼構,夥伴,台積電,亮麗,動工,市場,斬獲,2013,入袋,相對,表現,業績,持續,影響,幾檔,權值,外資,年報,發燒,半導體,證券,大通,摩根,2325,供應鏈,Gokul,劣於,分析師,Hariharan,財報,2014,純益,稅後,前十,主題,出爐,創下,1.8,兆元,台股,大漲,2014,不僅,午盤,2330,即將,台積電,之後,3008,相對,表現,業績,持續,影響,幾檔,權值,外資,年報,發燒,財報,2014,純益,稅後,前十,主題,出爐,創下,1.8,兆元,台股,2014,上揚,9600,2330,1.86,全數,一掃,出爐,以來,掛牌,IC,3374,台積電,57.5,30,如義隆,iPhone,後市,42,iPhone,2330,台股,個股,2317,合約,強弱,擠進,市場,2454"
"flat";"2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到"
"flat";"實力,經濟,亞投行,創新力,培養,台灣,機會,創業,沒有,年輕人,台股,兩大,大關,將是,多頭,700,600,專家,三大,台積,美國,晶片,100,半導體,Alcoa,FPGA,季財報,將以,傳聞,將在,大盤,統計,周期,反彈,壓力,市場,技術,600,拉動,27,大盤,統計,周期,反彈,壓力,市場,技術,600,拉動,27,美國,晶片,100,半導體,Alcoa,FPGA,季財報,將以,傳聞,將在,台股,現貨,重回,前拉出,上漲,外資,大寶,多數,來期,強勢,台股,兩大,大關,將是,多頭,700,600,專家,三大,台積,台股,現貨,重回,前拉出,上漲,外資,大寶,多數,來期,強勢,實力,經濟,亞投行,創新力,培養,台灣,機會,創業,沒有,年輕人"
"down";"帶動,中國,半導體,反彈,亮麗,反觀,大盤,成績,引領,大漲,台股,26,副總,並不弱,下檔,600,壓力,指數,國泰,呈現,市場,問題,周將,不過,仍將,國際,多頭,債務,大盤,主導,震盪,價差,612,13,629,上漲,15,來回,660,531,台股,證券,巴克萊,不過,問鼎,2000,來到,因為,出現,外資,帶動,中國,半導體,反彈,亮麗,反觀,大盤,成績,引領,大漲,受惠,回神,傳出,上證指數,勁揚,今早,3900,不落人後,台股,215,市場,台股,預期,不佳,各國,建議,強勢,國際,影響,即將,台股,26,副總,並不弱,下檔,600,壓力,指數,國泰,呈現,市場,問題,周將,不過,仍將,國際,多頭,債務,大盤,主導,指期,價差,單轉,外資,差轉,後市,投資人,多頭,對於,分析師,受惠,回神,傳出,上證指數,勁揚,今早,3900,不落人後,台股,215,市場,台股,預期,不佳,各國,建議,強勢,國際,影響,即將,台股,證券,巴克萊,不過,問鼎,2000,來到,因為,出現,外資,震盪,價差,612,13,629,上漲,15,來回,660,531,指期,價差,單轉,外資,差轉,後市,投資人,多頭,對於,分析師"
"down";"港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為"
"flat";"季線,指期,再度,國際,外資,回測,多單,出現,尾盤,之間,限水,10,半導體,台積電,Fab15,2330,啟動,7.5,工業用水,大戶,資金,年來,德股,列車,挑戰,亞洲,15,台股,新猷,改寫,資金,年來,德股,列車,挑戰,亞洲,15,台股,新猷,改寫,限水,10,半導體,台積電,Fab15,2330,啟動,7.5,工業用水,大戶,晶片,英特爾,量產,延到,中國,大陸,季至,市場,SoFIA,季間,季線,指期,再度,國際,外資,回測,多單,出現,尾盤,之間,晶片,英特爾,量產,延到,中國,大陸,季至,市場,SoFIA,季間"
"up";"台股,金融股,作多,帶領,分析師,將是,指數,創高,擴及,挾著,營收,歷史,台積電,億元,來到,722.69,2210,不過,15.4,2220.3,兇猛,全場,不墜,個股,亞股,上漲,628,呈現,台股,58,辨識,人臉,科技,Windows,個人資料,10,帶動,台系,也將,廠商,台股,金融股,作多,帶領,分析師,將是,指數,創高,擴及,挾著,營收,歷史,台積電,億元,來到,722.69,2210,不過,15.4,2220.3,勞動部,分署,776,young,到場,362,200,主辦,勞動力,71,代工廠,來到,50.2,2330,5347,23.03,14.79,先進,億元,23.47,區間,這波,分析師,770,台股,三個,500,低點,回揚,一個,辨識,人臉,科技,Windows,個人資料,10,帶動,台系,也將,廠商,下修,10,12.8,光電,上櫃,企業,台灣,在內,報告,5371,勞動部,分署,776,young,到場,362,200,主辦,勞動力,71,兇猛,全場,不墜,個股,亞股,上漲,628,呈現,台股,58,代工廠,來到,50.2,2330,5347,23.03,14.79,先進,億元,23.47,區間,這波,分析師,770,台股,三個,500,低點,回揚,一個,下修,10,12.8,光電,上櫃,企業,台灣,在內,報告,5371"
"flat";"金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,選擇權,指期,平倉,600,出來,450,外資,800,動態,410,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,25,小漲,673,來到,台股,分析師,指期,日島,國際,反轉,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,半導體,產業,不變,index,亞洲,TWSESCI,150,12,台積電,semi,開出,壓縮,9683,來到,41,4.9,大盤,9673,小漲,大漲,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,隨著,聯電,急起直追,來到,376.5,2303,吃緊,SMIC,億元,28,台股,股市,亞投行,市場,台灣,對台,干擾,德國,成為,因陸,台股,不淡,多頭,大立,回檔,台積電,同時,客戶,16,光將,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41"
"down";"法說,28,來到,億元,2303,13.3,1.1,29,元調,14.2,月台,指期,點間,結算,明天,壓縮,9626,外資,46,低點,辨識,相關,人臉,台系,上漲,3008,導入,2311,如日,市場,震盪,屏息以待,台股,20,2100,今早,Watch,大升,Apple,大關,亞股,類股,中國,報告,價格,市場,巴克萊,建議,投資人,復甦,統一,資訊,評鑑,殊榮,等級,最高,揭露,12,本屆,成績,權證,台積,2016,10,2330,15,台股,報佳音,將在,6269,法說,奈米,外資,2220.3,來到,16,億元,0.2,2330,A9,月台,指期,點間,結算,明天,壓縮,9626,外資,46,低點,輪動,類股,走勢,現貨,因為,分析師,則在,壓盤,價差,呈現,法說,奈米,外資,2220.3,來到,16,億元,0.2,2330,A9,法說,28,來到,億元,2303,13.3,1.1,29,元調,14.2,亞股,類股,中國,報告,價格,市場,巴克萊,建議,投資人,復甦,震盪,屏息以待,台股,20,2100,今早,Watch,大升,Apple,大關,輪動,類股,走勢,現貨,因為,分析師,則在,壓盤,價差,呈現"
"down";"英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體"
"up";"履約,OI,Put,平倉,10,合約,000,選擇權,Call,200,英特爾,月光,2325,一掃,反彈,IC,2311,外資,單賣,展開,指期,月台,5000,4088,半導體,並留,單轉,墊高,倉到,壓低,微科,77,估漢,來到,事實上,3658,2330,25,供應鏈,2300,大關,市場,兩天,2330,8446,帶動,指標,文創類,15,台積電,外資,台股,重挫,並回測,15,做空,國際,大舉,季線,出現,預期,財測,億元,合乎,次高,48.5,2220.3,49.3,16,2240,加權指數,反彈,一舉,億元,上漲,9656.87,116.81,受美股,1005.52,9600,外資,台股,重挫,並回測,15,做空,國際,大舉,季線,出現,履約,OI,Put,平倉,10,合約,000,選擇權,Call,200,指期,月台,5000,4088,半導體,並留,單轉,墊高,倉到,壓低,英特爾,月光,2325,一掃,反彈,IC,2311,外資,單賣,展開,大關,市場,兩天,2330,8446,帶動,指標,文創類,15,台積電,微科,77,估漢,來到,事實上,3658,2330,25,供應鏈,2300,預期,財測,億元,合乎,次高,48.5,2220.3,49.3,16,2240,加權指數,反彈,一舉,億元,上漲,9656.87,116.81,受美股,1005.52,9600"
"down";"IC,族群,保守,世芯,3661,半導體,ISP,4.9,台積電,2330,台積,賣壓,下跌,4.5,1.15,ADR,142.5,作收,下修,出籠,帶動,台股,分析師,11,亞洲,上漲,15,台積,2015,半導體,外資,台積,協理,受權,不變,台股,周線,今收,壓回,不論,台股,200,48.27,608.6,1.1,亞股,今收,ADR,再破,2330,產業,代工,下修,劉德音,不過,個人電腦,3.05,半導體,台積電,2330,預期,歐台期,因為,實質,629,因台,600,希臘,台積,慘跌,表現,16,反彈,台股,上櫃,15,國內,8.4,報復性,各類,台股,200,48.27,608.6,1.1,亞股,今收,ADR,再破,2330,同時,16,000,出現,壓低,分析師,外資,季線,壓力,加強,新興,市場,比爾斯,中國,A股,Mark,團隊,富蘭克林,Mobius,坦伯頓,同時,16,000,出現,壓低,分析師,外資,季線,壓力,加強,台積,賣壓,下跌,4.5,1.15,ADR,142.5,作收,下修,出籠,台股,季財測,85,2330,17,600,將台,情況,大關,充滿信心,IC,族群,保守,世芯,3661,半導體,ISP,4.9,台積電,2330,預期,歐台期,因為,實質,629,因台,600,希臘,台積,慘跌,資本,支出,台股,3658,大廠,台積電,上櫃,2330,半導體,客戶,表現,16,反彈,台股,上櫃,15,國內,8.4,報復性,各類,外資,台積,協理,受權,不變,台股,周線,今收,壓回,不論,新興,市場,比爾斯,中國,A股,Mark,團隊,富蘭克林,Mobius,坦伯頓,600,跌破,前兩天,台積電,2330,分別,不著,低盤,大關,外資,指數,台股,支撐,不過,均線,來看,回測,大盤,上漲,季線,台股,季財測,85,2330,17,600,將台,情況,大關,充滿信心,600,跌破,前兩天,台積電,2330,分別,不著,低盤,大關,外資,指數,台股,支撐,不過,均線,來看,回測,大盤,上漲,季線,帶動,台股,分析師,11,亞洲,上漲,15,台積,2015,半導體,資本,支出,台股,3658,大廠,台積電,上櫃,2330,半導體,客戶,產業,代工,下修,劉德音,不過,個人電腦,3.05,半導體,台積電,2330"
"up";"股王,台股,地震,上午,多時,原來,3008,大盤,出現,大立光,上周五,52,准許,合約,傳出,ETF,500,導致,大陸,530,台股,野村,多點,出現,季將,外資,9886,對以,市場,19,台股,扣抵,成交量,3.75,兩稅,去了,原來,千億元,100,大戶,聯電,2303,台積電,供應鏈,召開,2330,外資,半導體,季營,29,資金,台股,扣抵,成交量,原來,兩稅,1600,去了,千億,100,股利,展延,扣抵,大寶,保費,不會,愈來愈,兩稅,專業,愈來愈多,陸股,降準,紛紛,今早,4352,儘管,再創,中國,以來,亞股,聯電,2303,台積電,供應鏈,召開,2330,外資,半導體,季營,29,陸股,降準,紛紛,今早,4352,儘管,再創,中國,以來,亞股,外資,現貨,指數,整周,上周,台股,幾乎,季線,後市,回測,外資,現貨,指數,整周,上周,台股,幾乎,季線,後市,回測,資金,台股,扣抵,成交量,原來,兩稅,1600,去了,千億,100,上周五,52,准許,合約,傳出,ETF,500,導致,大陸,530,台股,野村,多點,出現,季將,外資,9886,對以,市場,19,股利,展延,扣抵,大寶,保費,不會,愈來愈,兩稅,專業,愈來愈多,台股,扣抵,成交量,3.75,兩稅,去了,原來,千億元,100,大戶,股王,台股,地震,上午,多時,原來,3008,大盤,出現,大立光,外資,五個,不旺,台積,16,10,台股,大盤,亞洲,台積電,外資,五個,不旺,台積,16,10,台股,大盤,亞洲,台積電"
"down";"權證,台積電,股價,波動,法說,會前,元富,會後,帶動,2330,半導體,產值,億美元,IHS,全球,70.2,2454,來到,2013,9.2,多點,指數,500,呈現,下壓,小漲,556,指期,22,但台,一度,3008,上櫃,9598,上探,3658,1895,以平,3010,9600,權證,業績,勝率,台積,市場,和碩,4938,2330,台股,投資人,台積,預期,跌幅,不過,20,155,全數,2330,以來,3.05,價差,上漲,價平,分析師,介於,亞股,200,台股,不太有,偏弱,TSIA,半導體,台灣,超群,5351,來到,億美,4.8,WSTS,2015,TSIA,半導體,台灣,超群,5351,來到,億美,4.8,WSTS,2015,多點,指數,500,呈現,下壓,小漲,556,指期,22,但台,半導體,產值,億美元,IHS,全球,70.2,2454,來到,2013,9.2,權證,業績,勝率,台積,市場,和碩,4938,2330,台股,投資人,一度,3008,上櫃,9598,上探,3658,1895,以平,3010,9600,價差,上漲,價平,分析師,介於,亞股,200,台股,不太有,偏弱,PC,手機,旺季,兩大,傳統,6202,台積電,IC,不變,市場需求,權證,台積電,股價,波動,法說,會前,元富,會後,帶動,2330,PC,手機,旺季,兩大,傳統,6202,台積電,IC,不變,市場需求,台積,預期,跌幅,不過,20,155,全數,2330,以來,3.05"
"up";"半導體,2330,SEMI,以來,國際,Ratio,市場,接連,1.1,出貨,今早,盤中,創新,亞股續,上探,4370,3008,PC,3658,再創,高價,2012,上櫃,890,一掃,21,叩關,910,台積,000,企業,台灣,強化,張明輝,所長,事務所,CSR,指標,成長,常態,港股,效應,姜洋,拋出,大陸,成為,散戶,人氣,最熱,最夯,港股,效應,姜洋,拋出,大陸,成為,散戶,人氣,最熱,最夯,高價,2012,上櫃,890,一掃,21,叩關,910,台積,000,三星電子,高通,晶片,交由,凌駕,Snapdragon,820,台積電,14,code,半導體,2330,SEMI,以來,國際,Ratio,市場,接連,1.1,出貨,000,漢微科,不讓,3658,創下,3008,020,上櫃,半導體,130,今早,盤中,創新,亞股續,上探,4370,3008,PC,3658,再創,000,漢微科,不讓,3658,創下,3008,020,上櫃,半導體,130,企業,台灣,強化,張明輝,所長,事務所,CSR,指標,成長,常態,三星電子,高通,晶片,交由,凌駕,Snapdragon,820,台積電,14,code"
"up";"大漲,980,224,台股,參加,國泰,姜洋,宏圖,大陸,9838,上漲,指數,半導體,OTC,動能,DRAM,加權指數,IC,壓力,22,半導體,設備,景氣,出貨,大於,1.1,SEMI,廠商,值均,接單,上漲,指數,半導體,OTC,動能,DRAM,加權指數,IC,壓力,22,半導體,北美,半導,1.1,以來,SEMI,22,國際,020,出貨,加持,因未,南電,供應鏈,IC,Broadcom,季財報,市場,壞消息,2330,加持,因未,南電,供應鏈,IC,Broadcom,季財報,市場,壞消息,2330,半導體,設備,景氣,出貨,大於,1.1,SEMI,廠商,值均,接單,聯電,也將,2330,召開,不過,2303,回應,29,執行長,台積電,台股,萬點,啟動,今早,今大漲,2883,27,2884,元大金,9700,31,今開,9775,亮燈,9814.88,200,10,以來,2007,不僅,31,今開,9775,亮燈,9814.88,200,10,以來,2007,不僅,半導體,北美,半導,1.1,以來,SEMI,22,國際,020,出貨,台積,台積電,600,價齊揚,來自,2330,147,回溫,儘管,3.5,台積,台積電,600,價齊揚,來自,2330,147,回溫,儘管,3.5,漢微科,000,3658,喊進,600,上櫃,23,一口氣,報告,力挺,台股,多頭,增溫,展開,大漲,在量,副總,帶隊,價齊揚,國泰,漢微科,000,3658,喊進,600,上櫃,23,一口氣,報告,力挺,台股,萬點,啟動,今早,今大漲,2883,27,2884,元大金,9700,大漲,980,224,台股,參加,國泰,姜洋,宏圖,大陸,9838,聯電,也將,2330,召開,不過,2303,回應,29,執行長,台積電,漲停板,上櫃,3680,6196,半導體,3583,半年線,同樂,天價,160,漲停板,上櫃,3680,6196,半導體,3583,半年線,同樂,天價,160,台股,多頭,增溫,展開,大漲,在量,副總,帶隊,價齊揚,國泰"
"up";"加權指數,台股,2330,上漲,兩大,半導體,2454,強彈,強勢,150,認為,現貨,期貨,大寶,外資,兩岸,654,分析師,實力,台股,釋出,夥伴,偏弱,2330,IC,供應鏈,TI,台積電,並以,PC,認為,現貨,期貨,大寶,外資,兩岸,654,分析師,實力,台股,釋出,夥伴,偏弱,2330,IC,供應鏈,TI,台積電,並以,PC,台積電,外資,22,帶領,台股,歐系,2330,減少,日起,150,指期,月台,最高點,大盤,來到,10,9920,20,上漲,000,指期,月台,最高點,大盤,來到,10,9920,20,上漲,000,S6,高通,供應鏈,2330,46,亞系,Galaxy,Andr,報告,嚴重,價量,上揚,2330,28,27,2317,台積,外資,升溫,主導,2007,223,10,9961,30,163,今早,來襲,2000,9859,半導體,2330,台勝科,均線,48.75,10,帶動,收復,大漲,3532,2007,223,10,9961,30,163,今早,來襲,2000,9859,半導體,2330,台勝科,均線,48.75,10,帶動,收復,大漲,3532,證券,股價,巴克萊,台積,半導體,士氣,對漢,600,侯明,分析師,台積電,外資,22,帶領,台股,歐系,2330,減少,日起,150,價量,上揚,2330,28,27,2317,台積,外資,升溫,主導,加權指數,台股,2330,上漲,兩大,半導體,2454,強彈,強勢,150,證券,股價,巴克萊,台積,半導體,士氣,對漢,600,侯明,分析師,S6,高通,供應鏈,2330,46,亞系,Galaxy,Andr,報告,嚴重"
"down";"現貨,上漲,偏多下,900,價差,之間,51,10,台積電,000,VLSI,研討會,技術,企業,DAT,主辦,半導體,國際,主題,工研院,現貨,上漲,偏多下,900,價差,之間,51,10,台積電,000,蘋果,市場,預期,同時,iPhone,萬支,大中華區,800,大陸,400,萬點,指數,散戶,投資人,幾家愁,什麼,卻是,幾家歡樂,不僅,台股,萬點,指數,散戶,投資人,幾家愁,什麼,卻是,幾家歡樂,不僅,台股,蘋果,市場,預期,同時,iPhone,萬支,大中華區,800,大陸,400,台股,10,再度,11,10002.58,15,今早,2000,加權指數,10068,台股,10,再度,11,10002.58,15,今早,2000,加權指數,10068,VLSI,研討會,技術,企業,DAT,主辦,半導體,國際,主題,工研院"
"flat";"四個,國泰,市值,兆元,億元,28.99,合計,200,創新,27,萬點,外資,002,27,備戰,15,000,創下,973,叩關,萬點,外資,002,27,備戰,15,000,創下,973,叩關,景氣,國發,下滑,判斷,分數,27,吳明蕙,以來,加溫,16,屏息以待,昨天,24.96,台股,上漲,1001,季財報,市場,今早,9998.08,投資,企業,保留盈餘,立法院,10,兆元,15,召委羅明,加徵,回來,四個,國泰,市值,兆元,億元,28.99,合計,200,創新,27,景氣,國發,下滑,判斷,分數,27,吳明蕙,以來,加溫,16,IC,23,PCB,10,27,321,002,價量,15,775,15,加權指數,不過,分大單,9973.12,上漲,59.84,一舉,創下,10002.58,電子,指期,市場,壓力,台股,不輕,10,中場,壓盤,再創,屏息以待,昨天,24.96,台股,上漲,1001,季財報,市場,今早,9998.08,歷年,預料,客戶,首季,新高,控管,京元電,2449,優於,0.48,IC,23,PCB,10,27,321,002,價量,15,775,15,加權指數,不過,分大單,9973.12,上漲,59.84,一舉,創下,10002.58,歷年,預料,客戶,首季,新高,控管,京元電,2449,優於,0.48,萬點,本波,外資,凸顯,大立光,國際,不少台,有別,熱錢,分析師,投資,企業,保留盈餘,立法院,10,兆元,15,召委羅明,加徵,回來,億元,公噸,2013,備受,中鋼構,可達,台積電,商機,200,25,萬點,本波,外資,凸顯,大立光,國際,不少台,有別,熱錢,分析師,電子,指期,市場,壓力,台股,不輕,10,中場,壓盤,再創,億元,公噸,2013,備受,中鋼構,可達,台積電,商機,200,25"
"down";"期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈"
"down";"調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶"
"flat";"上櫃,排名,優良,119,30,2330,160,分別,台積電,台灣,證交所,首屆,評鑑,五大,74.23,上櫃,72.41,92,企業,1393,證交所,首屆,評鑑,五大,74.23,上櫃,72.41,92,企業,1393,外資,半導體,多獲,不容樂觀,季財報,並未,季財測,庫存,不過,出現,堆高,不約而同,半導體,台積電,2454,2330,IC,季營收,大廠,兩大,外資,半導體,多獲,不容樂觀,季財報,並未,季財測,庫存,不過,出現,證交所,評鑑,企業,92,來看,上櫃,74.23,72.41,1393,出爐,經濟,預期,減緩,權值,一盤,已經,市場,撐住,Fed,平盤,上櫃,排名,優良,119,30,2330,160,分別,台積電,台灣,證交所,評鑑,企業,92,來看,上櫃,74.23,72.41,1393,出爐,經濟,預期,減緩,權值,一盤,已經,市場,撐住,Fed,平盤,堆高,不約而同,半導體,台積電,2454,2330,IC,季營收,大廠,兩大,大廠,龍頭,華電,首季,2330,光學,2454,2015,3008,出爐,大廠,龍頭,華電,首季,2330,光學,2454,2015,3008,出爐"
"up";"台股,三溫暖,億元,加權指數,9845.04,24.99,130,多空,上漲,982.22,釋出,市場,大為,供應鏈,季增,單季,2454,2330,庫存,不彰,OI,履約,10,點有,合約,Put,平倉,600,選擇權,Call,台股,低利,加持,兩大,出現,加碼,儘管,報告,堅定,上修,上櫃,立凱,評鑑,公司,治理,王台,唯一,3658,名單,2330,台股,低利,加持,兩大,出現,加碼,儘管,報告,堅定,上修,OI,履約,10,點有,合約,Put,平倉,600,選擇權,Call,大漲,紅盤,王台,國際,台股,2330,指期,上漲,3008,數度,大漲,紅盤,王台,國際,台股,2330,指期,上漲,3008,數度,上櫃,立凱,評鑑,公司,治理,王台,唯一,3658,名單,2330,台股,三溫暖,億元,加權指數,9845.04,24.99,130,多空,上漲,982.22,釋出,市場,大為,供應鏈,季增,單季,2454,2330,庫存,不彰"
"down";"太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,上漲,收紅,指數,寬鬆,呈現,帶動,半導體,影響,反彈,亞股,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,製造業,多空紛,出現,PMI,八個,國際金融,工廠,50,復甦,導致,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,價值,EV,首季,每股,下午,180.4,60,1.42,AV,億元,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰"
