"label";"keyWords"
"up";"半導體,預期,Taiwan,供應鏈,商機,SEMI,國際,SEMICON,將於,2015,半導體,設備,漢微科,中國,3658,2404,反彈,12,上揚,慘綠下,50,KD,10,低檔,793,低部,反彈,台股,000,一舉,進場,國安,動盪,先鋒,參考,優質,2330,000,參與,台積電,法人,買超,半導體,台積電,五個,供應鏈,月光,交易日,366,動態,8000,大盤,台股,呈現,台積電,不過,大關,強勢,尾盤,出現,開盤,走弱,對於,參考,平倉,分析師,8000,日韓,台股,歐台"
"up";"製造業,廠商,PMI,47.5,中經,以來,45,創編,中華經濟,台灣,證券,瑞信,本益比,台股,台積電,個股,報告,2330,價值,2317,反彈,指期,外資,台股,展現,中國,強勢,不變,指數,先跌後漲,投資,台股,南山人壽,董事長,標的,已經,表現,規模,來看,台灣,今日,20,中國,亞股,但鴻海,293.03,勁揚,回穩,台股,Fed"
"down";"德國,經濟部,台灣,15,4.0,台德,互補,國內,優勢,實力,市場,高點,第九天,似已,中實,800,台股,111.03,低點,匯集,台積電,接手,至於,她則,回應,何麗梅昨,從豪威,OmniVision,將在,3374,證券,11,企業,主辦,中瑞信,16,半導體,亞洲,將對,君悅,萬份,美國,數據,勞動部,2015,19,學者,17.7,國際,不過,半導體,國際,看好,協會,供應鏈,台灣,SEMICON,2015,先進,商機"
"up";"鴻海,手機,一度,2330,124,10,傳捷報,值股,Gionee,台積電,合併,營收,17.2,月減,衰退,分別,2330,670.38,不旺,台積電,翻紅,台股,億元,8313.18,其後,8305.82,37.14,305.22,周線,794.92,終場,1.92,TV,iPad,上盒,Apple,台灣,iPhone6s,大立光,大盤,ETF,日本,JPX,Akira,KIYOTA,二位數,10,企業,參加,兩倍,營收,全數,10,企業,3.5,1.1,出爐,2.41,創下,兆元,紅色,台灣,供應鏈,崛起,大陸,企業,來台,台灣要,市場,不僅,比爾斯,企業,可成,台灣,中國,Mark,10,傳統產業,台積,台灣要"
"flat";"漲幅,電子,表現,通路,5.48,其餘,反彈,11,2.52,各類,16,奈米,820,三星,A10,一線,2330,Apple,傳台,Snapdragon"
"up";"人民幣,投資人,屏東,張仁芳,中國人民銀行,歐台期,歐美,為例,匯率,台股,供貨,iPhone,倒數,和碩,傳出,Plus,供應,大廠,出貨,供應商,8300,上漲,勁揚,台股,8333.29,80,73.3,均線,回穩,亞股日,300,228,來到,Fed,亞股,41,上衝,前拉,301,不確,櫃買,產業,壽山,動能,創櫃,強調,未來,300,將是,指標"
"flat";"蘋果,新機,受惠,iPhone,2317,據統計,下檔,以來,新機種,市場,設計,IC,多數,晶圓,代工,宣告,備太多,2330,下單,台積電,金融股,如中,太陽能,IC,外資,30,持續,動作,未來,LED,升息,Fed,國聯,何時,動盪,復甦,歐美,汽車,決定,不確定性,市場,18,區間,反彈,24,國際,大陸,但多空,寬度,壓力"
"flat";"證所稅,市場,興櫃,稅制,台灣,100,廢除,中小企業,回歸,動能"
"up";"台股,今早,8181.2,力守,中秋節,3000,作帳,大關,大盤,不過,要角,2330,半導體,台積電,130,台股,外資,三大,季線,夾擊,李宗霖,較大,假期,部位,期貨,分析師,波動,接下來,投資人,統一,翻紅,指期,午盤,中國,台積電,出籠,100,10,台股,指數,代工,DRAM,報價,封測,台積電,內需,新台幣,晶圓,廣達,2330"
"up";"台股,開高,震盪,指期,盤中,走高,大漲,330,帶動,10,蘋果,iPhone,分析師,僅約,低階,Plus,236,Brean,iPhon,巴魯,台股,回季線,亞股,台積電,光續,20,10,均線,8300,勁揚,盤中,漢微科,ADR,4.32,上揚,6488,3658,1325,4.42,1300,季財報,優於,亞科,季共,匯兌,6.21,幫忙,感謝,心聲,2.058"
"down";"指數,8300,11,其後,53,則開,台股,254,大盤,10,連續,缺口,50,RSI,低點,060,031-8,出現,並未,即將,小跌,6282,因台,外資,台股,6244,3474,亞科,大類,2330,中油,公司債,台積電,買進,現金,億元,2330,15.7,加碼,國內,季營,如願,個位數,8081,傳統,客戶端,平穩,廠致新,季至,不會,外資,看好,半導體,元大,反彈,升評,價值,IC,力挺,台股,台股,10,台積電,季線,利多,站上,五大,114,兆頭,分別,2.,1.,反彈,大立光,376,3008,GDP,季線,台積電,2330"
"up";"統計,權證,三個,市場,周期,10,因為,共計,000,25,價差,10,300,335,上漲,706,130,377,不過,28,股市,8352.36,不僅,亞洲,上漲,47.33,200,1.5,加權指數,出現,表現,創新,股價,營收,1.,6414,10,台積電,反應,2.,台股,景氣,不過,外銷,四個,外資,持續,出現,數據,對策"
"up";"基金,台股,績效,科技,最優,少數,報酬,永豐,兩成,相關,市場,一舉,不過,低率,一段時間,488,前波,400,反壓,作收,亞科,高點,指數,上漲,前波,8488,台股,加權指數,8495.23,周前,藥品,委託,Biosimilar,喻為,務實,ADC,技術,CDMO,服務,抗體"
"up";"證券,投資人,投資,地區,因應,主辦,10,2015,大飯店,台股,營收,減少,億元,季營收,合併,2330,6399.79,台積電,13.8,645.14,營收,漢微,合併,億元,科第,3.99,11.8,動能,10.48,54.5"
"up";"果粉,三星,台積電,台積,台港,CPU,優於,A9,並給,中央處理器,市場,台股,維持,走高,上周,分析師,亞洲,延後,帶動,持續,台股,證券,指數,推估,250,則升評,上調,動能,下檔,加溫,大漲,台塑,3.4,台股,Fed,亞股,四寶,企業,上證,值股,訂單,精材,晶圓,母公司,3374,iPhone,台積電,2330,上櫃,同時,台塑,新高,創本,季為,98,四寶,家創,低檔,年線,500,亞科,召開,台股,8445,仍難,1000,因美,國聯,半導體,作收"
"up";"台股,超級,星期四,回檔,三大,影響,亞股,15,召開,心態,市場,看法,2330,1.,A9,人氣,2311,召開,CPI,回穩,2330,來到,608,600,668,10,創下,啟動下,3008,88,指數,市場,加權指數,亞股,台積電,亞洲,8600,台股,157,工業,賣壓,陸股,現貨,早盤,一度,14,36,帶動,將近,午盤,15,證券,評等,投資,野村,唱旺,升評,大盤,以來,台積,持續,法人,卡位,外資,個股,500,技術,內資,大關,投資,英特爾,10,奈米,製程,先進,資本,支出,急起直追,三降,台積,億元,稅後,淨利,年增,2125.05,3.4,5.1,1.6,2330,753.3"
"down";"600,但台,15,僅能,並且,千億,大關,大陸,創下,中國,台積電,目標價,外資,充滿信心,元到,2330,召開,16,半導體業,之間,回流,2330,台股,呈現,Fed,協理,國聯,富蘭克林,外資,亞洲,積電,蘋果,iPhone,三星,有台,測試,爆發,民眾,比台,片門,指數,市場,台積電,亞股,台股,加權指數,亞洲,8600,全開,工業,200,盤中,半導體,之後,台積電,不過,2330,亞洲,台股,8600,法說,權證,多家,台積,參與,2330,外資,上漲,台積電,個股,外資,買超,億元,回補,32,借券,111,900,其餘,五個,指數,表現,Morgan,JP,Wal,15,台股,大立光,Mart,市場"
"up";"選舉,保費,台股,補充,至於,加溫,上調,反彈,戲碼,國民黨,早盤,802.86,億元,加權,僅由,台股,周線連,亞洲,大盤,26.55,12,傳出,並以,台積,半導體業,16,2018,大手筆,大廠,千億元"
"up";"股期,10,指期,現貨,月台,659,202,上漲,663,不過,新機,股價,昨天,低點,iPhone,2450,反觀,iPhones,即將,A9,預期,台積電,中長線,不變,半導體,宣稱,市場,先進,影響,大盤,股王,權證,多數,出現,大立光,呈現,不論,3658,切入點,建議,手機,法說,晶片,3.8,中國,2454,10,30,億套,IC,IC,設計,可將,2311,台積,去化,11,何麗梅,台積電,2330"
"down";"持續,200,IC,午盤,出現,反彈,台股,亞股,多點,半年線,台塑,企業,協理,台積電,8600,台股,四寶等,外資,回穩,交戰,2016,瑞銀,證券,台股,啟動,報告,客戶,到來,大盤,建議"
"down";"其餘,3008,台股,亞股,四聯,一枝獨秀,市場,強勢,大立光,僅日股,半導體,台股,下跌,力守,44,82,701,27,可成,891,表現,財報,蘋果,股價,技術,大盤,強弱,指將,供應鏈,成為"
"up";"開盤,一度,外資,大漲,大升,不僅,大類,傳產,對決,8643.21,指數,波段,以來,8800,兩岸,不僅,7203,1600,8864.17,半年線,指期,價差,現貨,163,10,882,出現,口數,160,呈現"
"down";"價差,盤中,期收,情怯,12,95,477,不過,20,8870,證券,瑞銀,增強,事實上,市場,冷靜,一劑,建議,台股,強心針,處理器,A10,電將,蘋果,成為,台積,下一代,先進,InFO,凱基"
"down";"價差,現貨,指期,130,600,口數,弱勢,96,983,投資人,類股,醫療,生技,績效,科技,基金,少數,大漲,德盛,今年以來,美國,台股,179,亞股,8529.54,國內,國內外,今早,指數,大關,營收,億元,10,合併,台積電,去年同期,1.2,2330,創下,26.7,表現,股價,台積電,2330,均令,反彈,大類,市場,側目,弱勢"
"down";"16,製程,奈米,系統,推升,先進,及海思,強大,2330,台積電,台股,10,傳出,MSCI,企圖,25.98,0.02,廢除,大盤,13,億元,股價,3374,842,出現,1.11,回檔,上櫃,季財報,0.07"
"down";"個股,大立光,季財報,支撐,來到,3008,已經,標的,17,419,台股,作收,外資,大漲,回測,400,季線,廢除,不領情,反彈,指期,結算,合約,8335,壓低,台股,30,12,11,季線"
"up";"企業,息率,第三季,全球,亨德森,2.3,HGDI,出現,中國,季財報,指期,2454,167,上漲,2330,154,價差,447,兩波,19,大漲,12,10,勁揚,不確定性,回歸,亞股,季線,台股,Fed"
"down";"震盪,270,159,400,362,來到,價差,402,外資,3008,降稅,議題,談判,中小企業,並未,31.13,卡關,12,250,3008"
"down";"震盪,8393,台股,動作,價平,國際,外資,並不,季線,多數,外資,多空,今收,周線,億元,MSCI,650.7,投資人,感恩節,台股"
"flat";"情怯,8457.4,500,之遙,中場,460,之間,497,企圖,450,資金,企業,上市,卓碧華,一樣,增發,可轉債,台灣,營運,強調,美國,禮物,智慧型,手機,依序是,CEA,根據,消費者,協會,樂觀,集團,郭台銘,財產,總裁,捐出,公證,不落人後,前即,90,之後"
"flat";"相關,市場,2330,2888,即將,個股,17,12,8044,台積電"
"up";"指期,勁揚,其後,一個,元大,550,不過,收斂,後續,填補,權值,收復,一度,8400,一舉,369,今早,125,8500,反彈,指期,收盤,維持,價差,成交量,上漲,495,之間,14,75,淨值,外銀,跨國,資金,台子,250,台積電,因應,合計,企業,IC,設計,族群,題材,不斷,原相,3227,並未,參股,上漲,法人,封裝,1.4,2330,台股,客戶,市場,先進,建議,398.60"
"down";"美國,萬人,非農,就業人口,預期,景氣,復甦,優於,如台,21.1,120,8300,10,11,8335.67,台股,國內外,均線,創下,110.41,大陸,半導體,台積電,產業,要角,分析師,外資,中國,台積,客戶,季營,4.1,3529,上櫃,IC,15,000,400.5,下單,20"
"down";"台積電,控管,嚴格,12,嚴防,啟動,供應,外洩,對內,分層,產業,光電,高科技,台灣,半導體,主軸,上櫃,台積電,其餘,投資,再度,14,亞股,217,不斷,329.86,300,台股,前波,低點"
"down";"市場,供應鏈,亮燈,壓力,台積電,3131,大漲,勁揚,如弘塑,10,10,預期,2330,台積電,297,11,合併,634.28,回溫,億元,避險,人民幣,財務,期交所,2016,使具,公會,150,人員,出期招,再度,不過,8115.89,召開,8200,台股,國聯,增強,100.28,以小,零組件,汽車,11,仍熱,前三大,分別,創高,市場,個股,店頭,億元,智晶,新高,4.9,二極體,10,1.4,5245,佳績,74.5,2016,台股,800,位階,強力,呂智穎,成長,挑戰,指數,依舊,台積電,外資,評等,看好,報告,A10,2330,優於,大盤,恢復"
"down";"紫光,重挫,FED,台股,135,光今,7980.59,國聯,8000,大舉"
"down";"國際,外資,14,台股,匯出,059,太陽能,弱勢,人民幣,台積電,2379,中國,3529,040,75,000,亞股昨,人民幣,14,Fed,半導體,營收,優勢,先進,台積電,一線,2330,中長期,多頭,台股,營業,保護,企業,秘密,促進,內容,刑事責任,2013,台灣,增訂,自動化,營收,盟立,挹注,加持,8.23,兩岸,合併,14,不景氣"
"up";"反彈,台積電,上漲,6257,事實上,2330,15,因台,3658,供應鏈,產業,增列,創新,嚴重,協助,作價,台灣,國內,優勢,呼籲,結算,外資,480,台股,回穩,多頭,市場,出盡,指數,吹響,投資,千億,大陸,入股,一個,兩個,半導體,半導體業,兩岸,台積,大漲,亞股,200,即將,Fed,台股,2330,指數,國聯,121,半導體,設備,報告,年終,3568,373,市場,億美元,度過,國際,半導體,3658,上漲,出爐,3.99,143.5,140,6.79,2330,一舉"
"down";"買超,外資,台積電,2330,一步之遙,1.05,協會,145,4.5,IEEE"
"up";"區落,800,賣權,選擇權,平倉,買權,中性,000,600,反應,大陸,億支,手機,華為,出貨,成為,市場,大立光,帶旺,3008"
"up";"半導體,產業,併購,加溫,中國,Made,占據,China,台灣,Taiwan"
"up";"企業,社會,責任,發展,捐血,年鑑,2015,36,捐錢,事蹟,開盤,走低,29,作收,尾盤,500,平盤,指期昨,億元,收斂,金融股,一度,依舊,中場,傳聞,不動產,340,出現,反彈,3.56"
